record_id,Latitude,Longitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,sow_year,imd_STATE,imd_District,imd_Dist_Code,imd_TEHSIL,imd_lat,imd_lon,imd_distance_km,imd_year,imd_year_annual_rainfall_mm,imd_year_annual_tmin_mean,imd_year_annual_tmax_mean,imd_year_annual_pr_std,imd_year_annual_tmin_std,imd_year_annual_tmax_std,imd_clim_annual_rainfall_mm,imd_clim_annual_tmin_mean,imd_clim_annual_tmax_mean,imd_clim_annual_pr_std,imd_clim_annual_tmin_std,imd_clim_annual_tmax_std,imd_year_yield_t_ha,imd_climate_yield_t_ha,imd_year_yield_error_t_ha,imd_climate_yield_error_t_ha
592,27.95882,77.76998,2012-07-08,2012-10-26,4.8,110.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,57.52,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
593,27.96035,77.77142,2012-07-05,2012-10-17,4.8,104.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,57.74,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
594,27.96172,77.77267,2012-07-08,2012-10-27,3.5,111.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,57.93,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,-0.62,-0.74
595,27.96418,77.77467,2012-07-12,2012-10-28,3.6,108.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,58.27,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,-0.52,-0.64
596,27.75845,77.97747,2012-07-15,2012-11-24,4.8,132.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,55.12,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
597,27.183,78.62197,2012-07-15,2012-10-27,3.6,104.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,37.25,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,-0.9,-0.85
598,27.1716,78.61365,2012-07-21,2012-10-25,4.8,96.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,38.2,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
599,27.16833,78.61225,2012-07-19,2012-10-30,4.5,103.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,38.51,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.0,0.05
600,27.68573,78.32378,2012-07-22,2012-10-24,4.8,94.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.98,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
601,27.6865,78.32247,2012-07-15,2012-10-22,4.2,99.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,27.13,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,-0.3,-0.25
602,27.68448,78.32252,2012-07-15,2012-10-23,4.8,100.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.96,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
603,27.68308,78.32357,2012-07-17,2012-10-21,4.2,96.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.77,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,-0.3,-0.25
604,27.68357,78.32233,2012-07-18,2012-10-29,4.5,103.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.89,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.0,0.05
605,27.68173,78.3246,2012-07-22,2012-10-31,4.8,101.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.59,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
606,27.68228,78.32733,2012-07-15,2012-10-26,4.8,103.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.46,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
607,27.68257,78.33137,2012-07-26,2012-11-01,4.6,98.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.24,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.1,0.15
608,27.68422,78.336,2012-07-19,2012-11-03,4.8,107.0,2012,UTTAR PRADESH,ETAH,D700,ALIGANJ,27.5,78.5,26.09,2012,609.0106,18.9193,32.3272,4.9332,1.7147,2.3586,688.3935,19.1437,32.2858,4.933233060109289,1.7146964480874316,2.3585808743169396,4.5,4.45,0.3,0.35
609,27.25112,79.22013,2012-07-26,2012-10-27,4.2,93.0,2012,UTTAR PRADESH,FARRUKHABAD,D702,AMRITPUR,27.5,79.5,39.11,2012,464.0802,18.9557,31.5865,4.3448,1.6564,2.3118,662.4055,19.1628,31.5674,4.344819125683061,1.6564158469945356,2.3117754098360654,4.13,4.24,0.07,-0.04
610,27.2608,79.222,2012-07-22,2012-10-30,5.5,100.0,2012,UTTAR PRADESH,FARRUKHABAD,D702,AMRITPUR,27.5,79.5,38.22,2012,464.0802,18.9557,31.5865,4.3448,1.6564,2.3118,662.4055,19.1628,31.5674,4.344819125683061,1.6564158469945356,2.3117754098360654,4.13,4.24,1.37,1.26
611,27.24212,79.22377,2012-07-28,2012-11-01,4.2,96.0,2012,UTTAR PRADESH,FARRUKHABAD,D702,AMRITPUR,27.5,79.5,39.58,2012,464.0802,18.9557,31.5865,4.3448,1.6564,2.3118,662.4055,19.1628,31.5674,4.344819125683061,1.6564158469945356,2.3117754098360654,4.13,4.24,0.07,-0.04
612,27.2412,79.22793,2012-07-30,2012-11-05,4.8,98.0,2012,UTTAR PRADESH,FARRUKHABAD,D702,AMRITPUR,27.5,79.5,39.37,2012,464.0802,18.9557,31.5865,4.3448,1.6564,2.3118,662.4055,19.1628,31.5674,4.344819125683061,1.6564158469945356,2.3117754098360654,4.13,4.24,0.67,0.56
613,27.77523,77.46368,2012-07-12,2012-11-01,5.0,112.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,30.81,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.88,0.76
614,27.77652,77.46478,2012-07-12,2012-10-28,4.5,108.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,30.94,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.38,0.26
615,27.77467,77.46267,2012-07-15,2012-10-30,5.0,107.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,30.76,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.88,0.76
616,27.77767,77.4656,2012-07-08,2012-10-22,4.8,106.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,31.06,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
617,27.7631,77.47232,2012-07-12,2012-10-26,4.5,106.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,29.38,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.38,0.26
618,27.75892,77.47618,2012-07-20,2012-10-27,4.8,99.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,28.89,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
619,27.75653,77.47955,2012-07-24,2012-10-26,5.0,94.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,28.6,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.88,0.76
620,27.75487,77.48228,2012-07-18,2012-10-25,4.4,99.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,28.39,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.28,0.16
621,27.7556,77.48308,2012-07-15,2012-10-18,4.8,95.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,28.47,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
622,27.74383,77.49308,2012-07-18,2012-10-26,4.8,100.0,2012,UTTAR PRADESH,MATHURA,D728,CHHATA,27.5,77.5,27.12,2012,771.1353,18.8968,32.1078,4.4269,1.8345,2.4306,627.2124,18.8746,32.142,4.426866666666667,1.8345202185792349,2.4306407103825136,4.12,4.24,0.68,0.56
623,25.54987,81.83013,2012-07-07,2012-10-18,5.2,103.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,33.59,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,1.22,0.64
624,25.55077,81.83195,2012-07-04,2012-10-12,4.8,100.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,33.78,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,0.82,0.24
625,25.55565,81.8318,2012-07-05,2012-10-18,4.8,105.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,33.86,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,0.82,0.24
626,25.56272,81.83313,2012-07-10,2012-10-18,4.9,100.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,34.14,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,0.92,0.34
627,25.5621,81.83237,2012-07-06,2012-10-10,5.5,96.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,34.06,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,1.52,0.94
628,25.56222,81.83195,2012-07-05,2012-10-10,5.0,97.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,34.02,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,1.02,0.44
629,25.5628,81.8316,2012-07-09,2012-10-17,4.5,100.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,34.0,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,0.52,-0.06
630,25.56403,81.8331,2012-07-12,2012-10-18,5.2,98.0,2012,UTTAR PRADESH,KAUSHAMBI,D721,CHAIL,25.5,81.5,34.17,2012,1251.2008,19.0746,32.2499,5.5743,1.7334,2.257,906.4717,19.3884,32.2718,5.5742792349726775,1.7333543715846993,2.2569628415300547,3.98,4.56,1.22,0.64
631,27.54473,79.33903,2012-07-26,2012-10-25,5.0,91.0,2012,UTTAR PRADESH,FARRUKHABAD,D702,AMRITPUR,27.5,79.5,16.63,2012,464.0802,18.9557,31.5865,4.3448,1.6564,2.3118,662.4055,19.1628,31.5674,4.344819125683061,1.6564158469945356,2.3117754098360654,4.13,4.24,0.87,0.76
632,27.18463,80.4798,2012-07-15,2012-10-18,4.5,95.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,35.12,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.3,-0.02
633,27.18477,80.48015,2012-07-25,2012-10-30,4.5,97.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,35.11,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.3,-0.02
634,27.18328,80.47987,2012-07-22,2012-10-29,3.8,99.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,35.27,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-1.0,-0.72
635,27.18118,80.47998,2012-07-19,2012-11-02,4.8,106.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,35.51,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
636,27.17972,80.48005,2012-07-24,2012-10-26,4.5,94.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,35.67,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.3,-0.02
637,27.17537,80.47577,2012-07-20,2012-11-02,4.8,105.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,36.18,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
638,27.17408,80.48113,2012-07-25,2012-10-28,4.4,95.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,36.29,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.4,-0.12
639,27.17147,80.48192,2012-07-18,2012-10-20,4.8,94.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,36.57,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
640,27.16863,80.4823,2012-07-25,2012-11-03,4.7,101.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,36.89,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.1,0.18
641,27.39265,80.07148,2012-07-20,2012-10-30,5.5,102.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.94,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.7,0.98
642,27.39168,80.06867,2012-07-25,2012-11-02,5.5,100.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,44.23,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.7,0.98
643,27.39235,80.06857,2012-07-20,2012-10-25,4.9,97.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,44.22,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.1,0.38
644,27.3926,80.07223,2012-07-15,2012-10-22,4.6,99.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.87,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.2,0.08
645,27.39297,80.07562,2012-07-18,2012-10-26,4.9,100.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.54,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.1,0.38
646,27.3929,80.0767,2012-07-12,2012-10-18,5.5,98.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.44,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.7,0.98
647,27.39295,80.07772,2012-07-22,2012-11-02,5.0,103.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.34,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.2,0.48
648,27.39307,80.07902,2012-07-15,2012-10-26,5.0,103.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,43.21,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.2,0.48
649,27.39477,80.08075,2012-07-18,2012-10-20,5.4,94.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,42.99,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.6,0.88
650,27.39248,80.08317,2012-07-25,2012-11-02,4.8,100.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,42.83,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
651,27.39333,80.08517,2012-07-25,2012-10-17,5.0,84.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,42.62,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.2,0.48
652,27.15398,80.06868,2012-07-24,2012-10-18,4.8,86.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,57.41,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
653,27.1577,80.06332,2012-07-15,2012-10-18,4.8,95.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,57.53,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
654,27.16053,80.05942,2012-07-22,2012-10-25,4.8,95.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,57.61,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,0.0,0.28
655,27.1641,80.05565,2012-07-20,2012-10-24,4.0,96.0,2012,UTTAR PRADESH,SITAPUR,D745,BISWAN,27.5,80.5,57.63,2012,961.3955,18.777,31.542,5.3021,1.6019,2.2806,798.4658,19.197,31.4292,5.302124043715847,1.6019382513661202,2.280550819672131,4.8,4.52,-0.8,-0.52
656,25.79447,80.94345,2012-07-20,2012-11-08,4.0,111.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,55.21,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.64,-0.51
657,25.79475,80.9397,2012-07-20,2012-10-28,4.2,100.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,54.93,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.44,-0.31
658,25.79752,80.94272,2012-07-27,2012-10-23,3.0,88.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,55.35,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-1.64,-1.51
659,26.00998,80.85,2012-07-20,2012-11-02,4.5,105.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,64.71,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.15,0.53
660,26.00928,80.84947,2012-07-28,2012-11-02,4.5,97.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,64.75,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.15,0.53
661,26.00848,80.849,2012-07-20,2012-10-28,4.8,100.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,64.8,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.45,0.83
662,26.00732,80.8484,2012-07-22,2012-11-01,4.8,102.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,64.87,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.45,0.83
663,26.00372,80.84647,2012-07-27,2012-11-03,6.0,99.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,65.11,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,1.65,2.03
664,26.00218,80.8457,2012-07-22,2012-10-25,5.0,95.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,65.21,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.65,1.03
665,26.00102,80.84523,2012-07-22,2012-10-30,4.5,100.0,2012,UTTAR PRADESH,UNNAO,D748,BIGHAPUR,26.5,80.5,65.3,2012,895.9397,19.0959,31.8417,3.7922,1.7091,2.3175,561.7311,19.2876,31.7702,3.792191530054645,1.709104644808743,2.3174696721311476,4.35,3.97,0.15,0.53
666,25.99952,80.84472,2012-07-28,2012-11-02,4.2,97.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,65.4,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.44,-0.31
667,25.99832,80.84437,2012-07-25,2012-11-02,5.0,100.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,65.27,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,0.36,0.49
668,25.99675,80.84368,2012-07-20,2012-10-18,4.0,90.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,65.08,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.64,-0.51
669,25.99523,80.84273,2012-07-05,2012-11-20,5.0,138.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,64.89,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,0.36,0.49
670,25.99382,80.84193,2012-07-30,2012-11-06,4.0,99.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,64.71,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.64,-0.51
671,25.99197,80.84255,2012-07-27,2012-11-03,4.0,99.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,64.57,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.64,-0.51
672,25.99098,80.84037,2012-07-28,2012-10-25,4.2,89.0,2012,UTTAR PRADESH,BANDA,D689,ATARRA,25.5,80.5,64.36,2012,753.3073,19.0237,32.4759,5.5307,1.7598,2.3293,826.2369,19.2582,32.3986,5.530652185792349,1.7598360655737706,2.3292806010928966,4.64,4.51,-0.44,-0.31
673,26.9812,79.81523,2012-07-20,2012-10-15,3.6,87.0,2012,UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,61.99,2012,326.0204,18.9751,32.1508,2.9458,1.7261,2.3573,486.1461,19.2151,32.1998,2.945773224043716,1.7260639344262294,2.3573494535519126,3.66,3.91,-0.06,-0.31
